Time,Media_Channel,Geo,Media_Value,Cost,Extra_Feature_0,Extra_Feature_1,Target
57,2,1,19.743092,319.34937,8.874697,8.874697,59.32509
57,2,2,19.743092,319.34937,8.874697,8.874697,59.445286
57,2,3,19.743092,319.34937,8.874697,8.874697,59.445286
57,2,4,19.743092,319.34937,8.874697,8.874697,59.445286
58,0,0,21.673244,320.16287,4.9159703,4.9159703,62.53952
58,0,1,21.673244,320.16287,4.9159703,4.9159703,62.53952
58,0,2,21.673244,320.16287,4.9159703,4.9159703,62.53952
58,0,3,21.673244,320.16287,4.9159703,4.9159703,63.789
58,0,4,21.673244,320.16287,4.9159703,4.9159703,63.789
58,1,0,19.842518,315.1931,4.9159703,4.9159703,63.789
58,1,1,19.842518,315.1931,4.9159703,5.496686,63.415573
58,1,2,19.842518,315.1931,4.9159703,5.496686,63.415573
58,1,3,19.842518,315.1931,4.9159703,5.496686,63.415573
58,1,4,19.842518,315.1931,5.496686,5.496686,64.03244
58,2,0,18.439707,319.34937,5.496686,5.496686,64.03244
58,2,1,18.439707,319.34937,5.496686,5.496686,64.03244
58,2,2,18.439707,319.34937,5.496686,5.496686,64.33853
58,2,3,18.439707,319.34937,5.496686,5.496686,64.33853
58,2,4,18.439707,319.34937,5.496686,5.496686,64.33853
59,0,0,20.695684,320.16287,3.6823287,3.6823287,62.77034
59,0,1,20.695684,320.16287,3.6823287,3.6823287,62.77034
59,0,2,20.695684,320.16287,3.6823287,3.6823287,62.77034
59,0,3,20.695684,320.16287,3.6823287,3.6823287,62.876106
59,0,4,20.695684,320.16287,3.6823287,3.6823287,62.876106
59,1,0,18.607168,315.1931,3.6823287,3.6823287,62.876106
59,1,1,18.607168,315.1931,3.6823287,3.865375,62.70062
59,1,2,18.607168,315.1931,3.6823287,3.865375,62.70062
59,1,3,18.607168,315.1931,3.6823287,3.865375,62.70062
59,1,4,18.607168,315.1931,3.865375,3.865375,63.251507
59,2,0,19.964134,319.34937,3.865375,3.865375,63.251507
59,2,1,19.964134,319.34937,3.865375,3.865375,63.251507
59,2,2,19.964134,319.34937,3.865375,3.865375,63.528824
59,2,3,19.964134,319.34937,3.865375,3.865375,63.528824
59,2,4,19.964134,319.34937,3.865375,3.865375,63.528824
60,0,0,21.325323,320.16287,5.233706,5.233706,61.47413
60,0,1,21.325323,320.16287,5.233706,5.233706,61.47413
60,0,2,21.325323,320.16287,5.233706,5.233706,61.47413
60,0,3,21.325323,320.16287,5.233706,5.233706,61.33957
60,0,4,21.325323,320.16287,5.233706,5.233706,61.33957
60,1,0,19.003546,315.1931,5.233706,5.233706,61.33957
60,1,1,19.003546,315.1931,5.233706,4.344365,61.79529
60,1,2,19.003546,315.1931,5.233706,4.344365,61.79529
60,1,3,19.003546,315.1931,5.233706,4.344365,61.79529
60,1,4,19.003546,315.1931,4.344365,4.344365,61.420944
60,2,0,19.976875,319.34937,4.344365,4.344365,61.420944
60,2,1,19.976875,319.34937,4.344365,4.344365,61.420944
60,2,2,19.976875,319.34937,4.344365,4.344365,62.161213
60,2,3,19.976875,319.34937,4.344365,4.344365,62.161213
60,2,4,19.976875,319.34937,4.344365,4.344365,62.161213
61,0,0,19.469835,320.16287,4.317513,4.317513,62.244446
61,0,1,19.469835,320.16287,4.317513,4.317513,62.244446
61,0,2,19.469835,320.16287,4.317513,4.317513,62.244446
61,0,3,19.469835,320.16287,4.317513,4.317513,62.411694
61,0,4,19.469835,320.16287,4.317513,4.317513,62.411694
61,1,0,18.848904,315.1931,4.317513,4.317513,62.411694
61,1,1,18.848904,315.1931,4.317513,4.994521,61.512527
61,1,2,18.848904,315.1931,4.317513,4.994521,61.512527
61,1,3,18.848904,315.1931,4.317513,4.994521,61.512527
61,1,4,18.848904,315.1931,4.994521,4.994521,62.09876
61,2,0,20.28512,319.34937,4.994521,4.994521,62.09876
61,2,1,20.28512,319.34937,4.994521,4.994521,62.09876
61,2,2,20.28512,319.34937,4.994521,4.994521,61.50509
61,2,3,20.28512,319.34937,4.994521,4.994521,61.50509
61,2,4,20.28512,319.34937,4.994521,4.994521,61.50509
62,0,0,22.521566,320.16287,3.481069,3.481069,65.57321
62,0,1,22.521566,320.16287,3.481069,3.481069,65.57321
62,0,2,22.521566,320.16287,3.481069,3.481069,65.57321
62,0,3,22.521566,320.16287,3.481069,3.481069,65.021416
62,0,4,22.521566,320.16287,3.481069,3.481069,65.021416
62,1,0,19.431808,315.1931,3.481069,3.481069,65.021416
62,1,1,19.431808,315.1931,3.481069,5.9178457,65.63119
62,1,2,19.431808,315.1931,3.481069,5.9178457,65.63119
62,1,3,19.431808,315.1931,3.481069,5.9178457,65.63119
62,1,4,19.431808,315.1931,5.9178457,5.9178457,64.36835
62,2,0,21.103802,319.34937,5.9178457,5.9178457,64.36835
62,2,1,21.103802,319.34937,5.9178457,5.9178457,64.36835
62,2,2,21.103802,319.34937,5.9178457,5.9178457,64.53503
62,2,3,21.103802,319.34937,5.9178457,5.9178457,64.53503
62,2,4,21.103802,319.34937,5.9178457,5.9178457,64.53503
63,0,0,20.34362,320.16287,3.376886,3.376886,66.993484
63,0,1,20.34362,320.16287,3.376886,3.376886,66.993484
63,0,2,20.34362,320.16287,3.376886,3.376886,66.993484
63,0,3,20.34362,320.16287,3.376886,3.376886,66.280975
63,0,4,20.34362,320.16287,3.376886,3.376886,66.280975
63,1,0,18.324804,315.1931,3.376886,3.376886,66.280975
63,1,1,18.324804,315.1931,3.376886,3.6893802,66.84925
63,1,2,18.324804,315.1931,3.376886,3.6893802,66.84925
63,1,3,18.324804,315.1931,3.376886,3.6893802,66.84925
63,1,4,18.324804,315.1931,3.6893802,3.6893802,64.93198
63,2,0,18.889757,319.34937,3.6893802,3.6893802,64.93198
63,2,1,18.889757,319.34937,3.6893802,3.6893802,64.93198
63,2,2,18.889757,319.34937,3.6893802,3.6893802,66.05656
63,2,3,18.889757,319.34937,3.6893802,3.6893802,66.05656
63,2,4,18.889757,319.34937,3.6893802,3.6893802,66.05656
64,0,0,18.403364,320.16287,5.3199406,5.3199406,58.36758
64,0,1,18.403364,320.16287,5.3199406,5.3199406,58.36758
64,0,2,18.403364,320.16287,5.3199406,5.3199406,58.36758
64,0,3,18.403364,320.16287,5.3199406,5.3199406,58.451733
64,0,4,18.403364,320.16287,5.3199406,5.3199406,58.451733
64,1,0,21.969265,315.1931,5.3199406,5.3199406,58.451733
64,1,1,21.969265,315.1931,5.3199406,4.398792,58.235947
64,1,2,21.969265,315.1931,5.3199406,4.398792,58.235947
64,1,3,21.969265,315.1931,5.3199406,4.398792,58.235947
64,1,4,21.969265,315.1931,4.398792,4.398792,59.408092
64,2,0,17.724548,319.34937,4.398792,4.398792,59.408092
64,2,1,17.724548,319.34937,4.398792,4.398792,59.408092
64,2,2,17.724548,319.34937,4.398792,4.398792,58.812206
64,2,3,17.724548,319.34937,4.398792,4.398792,58.812206
64,2,4,17.724548,319.34937,4.398792,4.398792,58.812206
65,0,0,21.361967,320.16287,5.412661,5.412661,60.779903
65,0,1,21.361967,320.16287,5.412661,5.412661,60.779903
65,0,2,21.361967,320.16287,5.412661,5.412661,60.779903
65,0,3,21.361967,320.16287,5.412661,5.412661,60.20843
65,0,4,21.361967,320.16287,5.412661,5.412661,60.20843
65,1,0,19.067505,315.1931,5.412661,5.412661,60.20843
65,1,1,19.067505,315.1931,5.412661,6.70788,60.41261
65,1,2,19.067505,315.1931,5.412661,6.70788,60.41261
65,1,3,19.067505,315.1931,5.412661,6.70788,60.41261
65,1,4,19.067505,315.1931,6.70788,6.70788,59.86678
65,2,0,18.948029,319.34937,6.70788,6.70788,59.86678
65,2,1,18.948029,319.34937,6.70788,6.70788,59.86678
65,2,2,18.948029,319.34937,6.70788,6.70788,60.296387
65,2,3,18.948029,319.34937,6.70788,6.70788,60.296387
65,2,4,18.948029,319.34937,6.70788,6.70788,60.296387
66,0,0,21.161818,320.16287,4.5171475,4.5171475,61.87845
66,0,1,21.161818,320.16287,4.5171475,4.5171475,61.87845
66,0,2,21.161818,320.16287,4.5171475,4.5171475,61.87845
66,0,3,21.161818,320.16287,4.5171475,4.5171475,62.073875
66,0,4,21.161818,320.16287,4.5171475,4.5171475,62.073875
66,1,0,17.379194,315.1931,4.5171475,4.5171475,62.073875
66,1,1,17.379194,315.1931,4.5171475,4.2876673,62.02746
66,1,2,17.379194,315.1931,4.5171475,4.2876673,62.02746
66,1,3,17.379194,315.1931,4.5171475,4.2876673,62.02746
66,1,4,17.379194,315.1931,4.2876673,4.2876673,61.21936
66,2,0,18.507954,319.34937,4.2876673,4.2876673,61.21936
66,2,1,18.507954,319.34937,4.2876673,4.2876673,61.21936
66,2,2,18.507954,319.34937,4.2876673,4.2876673,61.37523
66,2,3,18.507954,319.34937,4.2876673,4.2876673,61.37523
66,2,4,18.507954,319.34937,4.2876673,4.2876673,61.37523
67,0,0,23.093882,320.16287,3.0285277,3.0285277,59.776714
67,0,1,23.093882,320.16287,3.0285277,3.0285277,59.776714
67,0,2,23.093882,320.16287,3.0285277,3.0285277,59.776714
67,0,3,23.093882,320.16287,3.0285277,3.0285277,58.78003
67,0,4,23.093882,320.16287,3.0285277,3.0285277,58.78003
67,1,0,19.501356,315.1931,3.0285277,3.0285277,58.78003
67,1,1,19.501356,315.1931,3.0285277,6.0433736,60.05798
67,1,2,19.501356,315.1931,3.0285277,6.0433736,60.05798
67,1,3,19.501356,315.1931,3.0285277,6.0433736,60.05798
67,1,4,19.501356,315.1931,6.0433736,6.0433736,58.175915
67,2,0,18.881388,319.34937,6.0433736,6.0433736,58.175915
67,2,1,18.881388,319.34937,6.0433736,6.0433736,58.175915
67,2,2,18.881388,319.34937,6.0433736,6.0433736,59.21629
67,2,3,18.881388,319.34937,6.0433736,6.0433736,59.21629
67,2,4,18.881388,319.34937,6.0433736,6.0433736,59.21629
68,0,0,16.98565,320.16287,5.912031,5.912031,58.10145
68,0,1,16.98565,320.16287,5.912031,5.912031,58.10145
68,0,2,16.98565,320.16287,5.912031,5.912031,58.10145
68,0,3,16.98565,320.16287,5.912031,5.912031,57.7297
68,0,4,16.98565,320.16287,5.912031,5.912031,57.7297
68,1,0,19.984352,315.1931,5.912031,5.912031,57.7297
68,1,1,19.984352,315.1931,5.912031,5.6177025,57.264393
68,1,2,19.984352,315.1931,5.912031,5.6177025,57.264393
68,1,3,19.984352,315.1931,5.912031,5.6177025,57.264393
68,1,4,19.984352,315.1931,5.6177025,5.6177025,57.070805
68,2,0,18.191938,319.34937,5.6177025,5.6177025,57.070805
68,2,1,18.191938,319.34937,5.6177025,5.6177025,57.070805
68,2,2,18.191938,319.34937,5.6177025,5.6177025,57.940285
68,2,3,18.191938,319.34937,5.6177025,5.6177025,57.940285
68,2,4,18.191938,319.34937,5.6177025,5.6177025,57.940285
69,0,0,20.437181,320.16287,5.37469,5.37469,61.397293
69,0,1,20.437181,320.16287,5.37469,5.37469,61.397293
69,0,2,20.437181,320.16287,5.37469,5.37469,61.397293
69,0,3,20.437181,320.16287,5.37469,5.37469,62.855858
69,0,4,20.437181,320.16287,5.37469,5.37469,62.855858
69,1,0,21.415806,315.1931,5.37469,5.37469,62.855858
69,1,1,21.415806,315.1931,5.37469,6.428978,61.527924
69,1,2,21.415806,315.1931,5.37469,6.428978,61.527924
69,1,3,21.415806,315.1931,5.37469,6.428978,61.527924
69,1,4,21.415806,315.1931,6.428978,6.428978,62.554398
69,2,0,19.773592,319.34937,6.428978,6.428978,62.554398
69,2,1,19.773592,319.34937,6.428978,6.428978,62.554398
69,2,2,19.773592,319.34937,6.428978,6.428978,62.127712
69,2,3,19.773592,319.34937,6.428978,6.428978,62.127712
69,2,4,19.773592,319.34937,6.428978,6.428978,62.127712
70,0,0,18.921417,320.16287,4.9860377,4.9860377,65.47399
70,0,1,18.921417,320.16287,4.9860377,4.9860377,65.47399
70,0,2,18.921417,320.16287,4.9860377,4.9860377,65.47399
70,0,3,18.921417,320.16287,4.9860377,4.9860377,66.19154
70,0,4,18.921417,320.16287,4.9860377,4.9860377,66.19154
70,1,0,19.491634,315.1931,4.9860377,4.9860377,66.19154
70,1,1,19.491634,315.1931,4.9860377,7.280578,65.73843
70,1,2,19.491634,315.1931,4.9860377,7.280578,65.73843
70,1,3,19.491634,315.1931,4.9860377,7.280578,65.73843
70,1,4,19.491634,315.1931,7.280578,7.280578,64.13096
70,2,0,23.733494,319.34937,7.280578,7.280578,64.13096
70,2,1,23.733494,319.34937,7.280578,7.280578,64.13096
70,2,2,23.733494,319.34937,7.280578,7.280578,65.50031
70,2,3,23.733494,319.34937,7.280578,7.280578,65.50031
70,2,4,23.733494,319.34937,7.280578,7.280578,65.50031
71,0,0,20.751467,320.16287,5.0807247,5.0807247,66.34638
71,0,1,20.751467,320.16287,5.0807247,5.0807247,66.34638
71,0,2,20.751467,320.16287,5.0807247,5.0807247,66.34638
71,0,3,20.751467,320.16287,5.0807247,5.0807247,66.5823
71,0,4,20.751467,320.16287,5.0807247,5.0807247,66.5823
71,1,0,18.943144,315.1931,5.0807247,5.0807247,66.5823
71,1,1,18.943144,315.1931,5.0807247,4.848791,66.386795
71,1,2,18.943144,315.1931,5.0807247,4.848791,66.386795
71,1,3,18.943144,315.1931,5.0807247,4.848791,66.386795
71,1,4,18.943144,315.1931,4.848791,4.848791,68.117805
71,2,0,20.032318,319.34937,4.848791,4.848791,68.117805
71,2,1,20.032318,319.34937,4.848791,4.848791,68.117805
71,2,2,20.032318,319.34937,4.848791,4.848791,67.12162
71,2,3,20.032318,319.34937,4.848791,4.848791,67.12162
71,2,4,20.032318,319.34937,4.848791,4.848791,67.12162
72,0,0,20.990568,320.16287,7.0760727,7.0760727,64.52064
72,0,1,20.990568,320.16287,7.0760727,7.0760727,64.52064
72,0,2,20.990568,320.16287,7.0760727,7.0760727,64.52064
72,0,3,20.990568,320.16287,7.0760727,7.0760727,63.65321
72,0,4,20.990568,320.16287,7.0760727,7.0760727,63.65321
72,1,0,21.871422,315.1931,7.0760727,7.0760727,63.65321
72,1,1,21.871422,315.1931,7.0760727,4.1261244,63.631676
72,1,2,21.871422,315.1931,7.0760727,4.1261244,63.631676
72,1,3,21.871422,315.1931,7.0760727,4.1261244,63.631676
72,1,4,21.871422,315.1931,4.1261244,4.1261244,64.0463
72,2,0,19.040146,319.34937,4.1261244,4.1261244,64.0463
72,2,1,19.040146,319.34937,4.1261244,4.1261244,64.0463
72,2,2,19.040146,319.34937,4.1261244,4.1261244,63.612156
72,2,3,19.040146,319.34937,4.1261244,4.1261244,63.612156
72,2,4,19.040146,319.34937,4.1261244,4.1261244,63.612156
73,0,0,21.78781,320.16287,5.072631,5.072631,69.65058
73,0,1,21.78781,320.16287,5.072631,5.072631,69.65058
73,0,2,21.78781,320.16287,5.072631,5.072631,69.65058
73,0,3,21.78781,320.16287,5.072631,5.072631,69.43337
73,0,4,21.78781,320.16287,5.072631,5.072631,69.43337
73,1,0,19.349329,315.1931,5.072631,5.072631,69.43337
73,1,1,19.349329,315.1931,5.072631,3.619256,69.85195
73,1,2,19.349329,315.1931,5.072631,3.619256,69.85195
73,1,3,19.349329,315.1931,5.072631,3.619256,69.85195
73,1,4,19.349329,315.1931,3.619256,3.619256,69.690796
73,2,0,19.502472,319.34937,3.619256,3.619256,69.690796
73,2,1,19.502472,319.34937,3.619256,3.619256,69.690796
73,2,2,19.502472,319.34937,3.619256,3.619256,70.15397
73,2,3,19.502472,319.34937,3.619256,3.619256,70.15397
73,2,4,19.502472,319.34937,3.619256,3.619256,70.15397
74,0,0,19.203625,320.16287,4.926628,4.926628,67.73182
74,0,1,19.203625,320.16287,4.926628,4.926628,67.73182
74,0,2,19.203625,320.16287,4.926628,4.926628,67.73182
74,0,3,19.203625,320.16287,4.926628,4.926628,68.245735
74,0,4,19.203625,320.16287,4.926628,4.926628,68.245735
74,1,0,20.471636,315.1931,4.926628,4.926628,68.245735
74,1,1,20.471636,315.1931,4.926628,4.855922,68.779076
74,1,2,20.471636,315.1931,4.926628,4.855922,68.779076
74,1,3,20.471636,315.1931,4.926628,4.855922,68.779076
74,1,4,20.471636,315.1931,4.855922,4.855922,67.796196
74,2,0,19.871939,319.34937,4.855922,4.855922,67.796196
74,2,1,19.871939,319.34937,4.855922,4.855922,67.796196
74,2,2,19.871939,319.34937,4.855922,4.855922,67.978165
74,2,3,19.871939,319.34937,4.855922,4.855922,67.978165
74,2,4,19.871939,319.34937,4.855922,4.855922,67.978165
75,0,0,22.466026,320.16287,5.7715235,5.7715235,66.30974
75,0,1,22.466026,320.16287,5.7715235,5.7715235,66.30974
75,0,2,22.466026,320.16287,5.7715235,5.7715235,66.30974
75,0,3,22.466026,320.16287,5.7715235,5.7715235,66.73378
75,0,4,22.466026,320.16287,5.7715235,5.7715235,66.73378
75,1,0,20.15808,315.1931,5.7715235,5.7715235,66.73378
75,1,1,20.15808,315.1931,5.7715235,5.0703177,66.023575
75,1,2,20.15808,315.1931,5.7715235,5.0703177,66.023575
75,1,3,20.15808,315.1931,5.7715235,5.0703177,66.023575
75,1,4,20.15808,315.1931,5.0703177,5.0703177,65.70499
75,2,0,21.111092,319.34937,5.0703177,5.0703177,65.70499
75,2,1,21.111092,319.34937,5.0703177,5.0703177,65.70499
75,2,2,21.111092,319.34937,5.0703177,5.0703177,66.53312
75,2,3,21.111092,319.34937,5.0703177,5.0703177,66.53312
75,2,4,21.111092,319.34937,5.0703177,5.0703177,66.53312
76,0,0,21.536175,320.16287,4.2627735,4.2627735,65.09246
76,0,1,21.536175,320.16287,4.2627735,4.2627735,65.09246
76,0,2,21.536175,320.16287,4.2627735,4.2627735,65.09246
76,0,3,21.536175,320.16287,4.2627735,4.2627735,65.51786
76,0,4,21.536175,320.16287,4.2627735,4.2627735,65.51786
76,1,0,15.955279,315.1931,4.2627735,4.2627735,65.51786
76,1,1,15.955279,315.1931,4.2627735,6.0673766,66.12468
76,1,2,15.955279,315.1931,4.2627735,6.0673766,66.12468
76,1,3,15.955279,315.1931,4.2627735,6.0673766,66.12468
76,1,4,15.955279,315.1931,6.0673766,6.0673766,65.08905
76,2,0,18.110378,319.34937,6.0673766,6.0673766,65.08905
76,2,1,18.110378,319.34937,6.0673766,6.0673766,65.08905
76,2,2,18.110378,319.34937,6.0673766,6.0673766,65.11438
76,2,3,18.110378,319.34937,6.0673766,6.0673766,65.11438
76,2,4,18.110378,319.34937,6.0673766,6.0673766,65.11438
77,0,0,20.771626,320.16287,6.140239,6.140239,61.03054
77,0,1,20.771626,320.16287,6.140239,6.140239,61.03054
77,0,2,20.771626,320.16287,6.140239,6.140239,61.03054
77,0,3,20.771626,320.16287,6.140239,6.140239,60.30848
77,0,4,20.771626,320.16287,6.140239,6.140239,60.30848
77,1,0,20.524055,315.1931,6.140239,6.140239,60.30848
77,1,1,20.524055,315.1931,6.140239,6.374795,59.40999
77,1,2,20.524055,315.1931,6.140239,6.374795,59.40999
77,1,3,20.524055,315.1931,6.140239,6.374795,59.40999
77,1,4,20.524055,315.1931,6.374795,6.374795,59.77493
77,2,0,22.32338,319.34937,6.374795,6.374795,59.77493
77,2,1,22.32338,319.34937,6.374795,6.374795,59.77493
77,2,2,22.32338,319.34937,6.374795,6.374795,60.341167
77,2,3,22.32338,319.34937,6.374795,6.374795,60.341167
77,2,4,22.32338,319.34937,6.374795,6.374795,60.341167
78,0,0,19.776754,320.16287,5.629739,5.629739,63.245678
78,0,1,19.776754,320.16287,5.629739,5.629739,63.245678
78,0,2,19.776754,320.16287,5.629739,5.629739,63.245678
78,0,3,19.776754,320.16287,5.629739,5.629739,63.461926
78,0,4,19.776754,320.16287,5.629739,5.629739,63.461926
78,1,0,18.172022,315.1931,5.629739,5.629739,63.461926
78,1,1,18.172022,315.1931,5.629739,5.3818803,63.898056
78,1,2,18.172022,315.1931,5.629739,5.3818803,63.898056
78,1,3,18.172022,315.1931,5.629739,5.3818803,63.898056
78,1,4,18.172022,315.1931,5.3818803,5.3818803,62.849026
78,2,0,22.206179,319.34937,5.3818803,5.3818803,62.849026
78,2,1,22.206179,319.34937,5.3818803,5.3818803,62.849026
78,2,2,22.206179,319.34937,5.3818803,5.3818803,64.15535
78,2,3,22.206179,319.34937,5.3818803,5.3818803,64.15535
78,2,4,22.206179,319.34937,5.3818803,5.3818803,64.15535
79,0,0,19.543772,320.16287,4.961228,4.961228,67.12524
79,0,1,19.543772,320.16287,4.961228,4.961228,67.12524
79,0,2,19.543772,320.16287,4.961228,4.961228,67.12524
79,0,3,19.543772,320.16287,4.961228,4.961228,67.986015
79,0,4,19.543772,320.16287,4.961228,4.961228,67.986015
79,1,0,19.861538,315.1931,4.961228,4.961228,67.986015
79,1,1,19.861538,315.1931,4.961228,4.39517,67.33808
79,1,2,19.861538,315.1931,4.961228,4.39517,67.33808
79,1,3,19.861538,315.1931,4.961228,4.39517,67.33808
79,1,4,19.861538,315.1931,4.39517,4.39517,67.81752
79,2,0,20.68971,319.34937,4.39517,4.39517,67.81752
79,2,1,20.68971,319.34937,4.39517,4.39517,67.81752
79,2,2,20.68971,319.34937,4.39517,4.39517,67.73138
79,2,3,20.68971,319.34937,4.39517,4.39517,67.73138
79,2,4,20.68971,319.34937,4.39517,4.39517,67.73138
80,0,0,21.085367,320.16287,5.318371,5.318371,66.93822
80,0,1,21.085367,320.16287,5.318371,5.318371,66.93822
80,0,2,21.085367,320.16287,5.318371,5.318371,66.93822
80,0,3,21.085367,320.16287,5.318371,5.318371,68.39476
80,0,4,21.085367,320.16287,5.318371,5.318371,68.39476
80,1,0,15.143388,315.1931,5.318371,5.318371,68.39476
80,1,1,15.143388,315.1931,5.318371,4.398984,68.407646
80,1,2,15.143388,315.1931,5.318371,4.398984,68.407646
80,1,3,15.143388,315.1931,5.318371,4.398984,68.407646
80,1,4,15.143388,315.1931,4.398984,4.398984,68.05198
80,2,0,22.048203,319.34937,4.398984,4.398984,68.05198
80,2,1,22.048203,319.34937,4.398984,4.398984,68.05198
80,2,2,22.048203,319.34937,4.398984,4.398984,68.23765
80,2,3,22.048203,319.34937,4.398984,4.398984,68.23765
80,2,4,22.048203,319.34937,4.398984,4.398984,68.23765
81,0,0,16.866562,320.16287,5.245102,5.245102,61.81614
81,0,1,16.866562,320.16287,5.245102,5.245102,61.81614
81,0,2,16.866562,320.16287,5.245102,5.245102,61.81614
81,0,3,16.866562,320.16287,5.245102,5.245102,62.084167
81,0,4,16.866562,320.16287,5.245102,5.245102,62.084167
81,1,0,17.27006,315.1931,5.245102,5.245102,62.084167
81,1,1,17.27006,315.1931,5.245102,6.297248,62.951485
81,1,2,17.27006,315.1931,5.245102,6.297248,62.951485
81,1,3,17.27006,315.1931,5.245102,6.297248,62.951485
81,1,4,17.27006,315.1931,6.297248,6.297248,62.992737
81,2,0,19.883085,319.34937,6.297248,6.297248,62.992737
81,2,1,19.883085,319.34937,6.297248,6.297248,62.992737
81,2,2,19.883085,319.34937,6.297248,6.297248,61.817715
81,2,3,19.883085,319.34937,6.297248,6.297248,61.817715
81,2,4,19.883085,319.34937,6.297248,6.297248,61.817715
82,0,0,20.209541,320.16287,2.5768747,2.5768747,66.30729
82,0,1,20.209541,320.16287,2.5768747,2.5768747,66.30729
82,0,2,20.209541,320.16287,2.5768747,2.5768747,66.30729
82,0,3,20.209541,320.16287,2.5768747,2.5768747,66.61857
82,0,4,20.209541,320.16287,2.5768747,2.5768747,66.61857
82,1,0,18.347755,315.1931,2.5768747,2.5768747,66.61857
82,1,1,18.347755,315.1931,2.5768747,5.7064333,67.70095
82,1,2,18.347755,315.1931,2.5768747,5.7064333,67.70095
82,1,3,18.347755,315.1931,2.5768747,5.7064333,67.70095
82,1,4,18.347755,315.1931,5.7064333,5.7064333,66.563644
82,2,0,21.65211,319.34937,5.7064333,5.7064333,66.563644
82,2,1,21.65211,319.34937,5.7064333,5.7064333,66.563644
82,2,2,21.65211,319.34937,5.7064333,5.7064333,66.926094
82,2,3,21.65211,319.34937,5.7064333,5.7064333,66.926094
82,2,4,21.65211,319.34937,5.7064333,5.7064333,66.926094
83,0,0,22.707542,320.16287,4.388033,4.388033,63.624527
83,0,1,22.707542,320.16287,4.388033,4.388033,63.624527
83,0,2,22.707542,320.16287,4.388033,4.388033,63.624527
83,0,3,22.707542,320.16287,4.388033,4.388033,63.66806
83,0,4,22.707542,320.16287,4.388033,4.388033,63.66806
83,1,0,18.471682,315.1931,4.388033,4.388033,63.66806
83,1,1,18.471682,315.1931,4.388033,5.769498,63.267212
83,1,2,18.471682,315.1931,4.388033,5.769498,63.267212
83,1,3,18.471682,315.1931,4.388033,5.769498,63.267212
83,1,4,18.471682,315.1931,5.769498,5.769498,63.433567
83,2,0,20.80831,319.34937,5.769498,5.769498,63.433567
83,2,1,20.80831,319.34937,5.769498,5.769498,63.433567
83,2,2,20.80831,319.34937,5.769498,5.769498,64.36738
83,2,3,20.80831,319.34937,5.769498,5.769498,64.36738
83,2,4,20.80831,319.34937,5.769498,5.769498,64.36738
84,0,0,21.125925,320.16287,6.0531244,6.0531244,58.72463
84,0,1,21.125925,320.16287,6.0531244,6.0531244,58.72463
84,0,2,21.125925,320.16287,6.0531244,6.0531244,58.72463
84,0,3,21.125925,320.16287,6.0531244,6.0531244,57.66821
84,0,4,21.125925,320.16287,6.0531244,6.0531244,57.66821
84,1,0,17.989779,315.1931,6.0531244,6.0531244,57.66821
84,1,1,17.989779,315.1931,6.0531244,6.56729,59.072117
84,1,2,17.989779,315.1931,6.0531244,6.56729,59.072117
84,1,3,17.989779,315.1931,6.0531244,6.56729,59.072117
84,1,4,17.989779,315.1931,6.56729,6.56729,59.194912
84,2,0,21.171741,319.34937,6.56729,6.56729,59.194912
84,2,1,21.171741,319.34937,6.56729,6.56729,59.194912
84,2,2,21.171741,319.34937,6.56729,6.56729,57.836052
84,2,3,21.171741,319.34937,6.56729,6.56729,57.836052
84,2,4,21.171741,319.34937,6.56729,6.56729,57.836052
85,0,0,18.920353,320.16287,6.3634715,6.3634715,57.836716
85,0,1,18.920353,320.16287,6.3634715,6.3634715,57.836716
85,0,2,18.920353,320.16287,6.3634715,6.3634715,57.836716
85,0,3,18.920353,320.16287,6.3634715,6.3634715,59.19823
85,0,4,18.920353,320.16287,6.3634715,6.3634715,59.19823
85,1,0,18.659447,315.1931,6.3634715,6.3634715,59.19823
85,1,1,18.659447,315.1931,6.3634715,6.0206757,58.401978
85,1,2,18.659447,315.1931,6.3634715,6.0206757,58.401978
85,1,3,18.659447,315.1931,6.3634715,6.0206757,58.401978
85,1,4,18.659447,315.1931,6.0206757,6.0206757,58.18218
85,2,0,18.65646,319.34937,6.0206757,6.0206757,58.18218
85,2,1,18.65646,319.34937,6.0206757,6.0206757,58.18218
85,2,2,18.65646,319.34937,6.0206757,6.0206757,57.477737
85,2,3,18.65646,319.34937,6.0206757,6.0206757,57.477737
85,2,4,18.65646,319.34937,6.0206757,6.0206757,57.477737
86,0,0,20.098324,320.16287,5.5987954,5.5987954,60.78817
86,0,1,20.098324,320.16287,5.5987954,5.5987954,60.78817
86,0,2,20.098324,320.16287,5.5987954,5.5987954,60.78817
86,0,3,20.098324,320.16287,5.5987954,5.5987954,59.545486
86,0,4,20.098324,320.16287,5.5987954,5.5987954,59.545486
86,1,0,19.902891,315.1931,5.5987954,5.5987954,59.545486
86,1,1,19.902891,315.1931,5.5987954,5.519194,60.582397
86,1,2,19.902891,315.1931,5.5987954,5.519194,60.582397
86,1,3,19.902891,315.1931,5.5987954,5.519194,60.582397
86,1,4,19.902891,315.1931,5.519194,5.519194,60.08547
86,2,0,21.562735,319.34937,5.519194,5.519194,60.08547
86,2,1,21.562735,319.34937,5.519194,5.519194,60.08547
86,2,2,21.562735,319.34937,5.519194,5.519194,60.634773
86,2,3,21.562735,319.34937,5.519194,5.519194,60.634773
